ticker,exchange,assetType,priceCurrency,startDate,endDate
WTDAX,NMFQS,Mutual Fund,USD,2015-12-01,2019-06-11
WTDCX,NMFQS,Mutual Fund,USD,2015-12-01,2019-06-11
WTDDX,NMFQS,Mutual Fund,USD,2015-12-01,2017-11-24
WTDEX,NMFQS,Mutual Fund,USD,2015-12-01,2019-06-11
WTDFX,NMFQS,Mutual Fund,USD,2015-12-01,2019-06-11
WTDGX,NMFQS,Mutual Fund,USD,2015-12-01,2019-06-11
WTDHX,NMFQS,Mutual Fund,USD,2015-12-01,2019-06-11
WTDIX,NMFQS,Mutual Fund,USD,2015-12-01,2017-11-24
WTDJX,NMFQS,Mutual Fund,USD,2015-12-01,2019-06-11
WTDKX,NMFQS,Mutual Fund,USD,2015-12-01,2019-06-11
WTDLX,NMFQS,Mutual Fund,USD,2015-12-01,2019-06-11
WTDMX,NMFQS,Mutual Fund,USD,2015-12-01,2019-06-11
WTDNX,NMFQS,Mutual Fund,USD,2015-12-01,2018-01-19
WTDOX,NMFQS,Mutual Fund,USD,2015-12-01,2019-06-11
WTDPX,NMFQS,Mutual Fund,USD,2015-12-01,2019-06-11
WTDQX,NMFQS,Mutual Fund,USD,2016-01-04,2019-06-11
WTDRX,NMFQS,Mutual Fund,USD,2016-01-04,2019-06-11
WTDSX,NMFQS,Mutual Fund,USD,2016-01-04,2017-11-24
WTDTX,NMFQS,Mutual Fund,USD,2016-01-04,2019-06-11
WTDUX,NMFQS,Mutual Fund,USD,2016-01-04,2019-06-11
WTDVX,NMFQS,Mutual Fund,USD,2016-01-04,2019-06-11
WTDWX,NMFQS,Mutual Fund,USD,2016-01-04,2019-06-11
WTDYX,NMFQS,Mutual Fund,USD,2016-01-04,2017-11-24
WTDZX,NMFQS,Mutual Fund,USD,2016-01-04,2019-06-11
WTEAX,NMFQS,Mutual Fund,USD,2000-03-31,2017-10-13
WTECQ,PINK,Stock,USD,2017-11-28,2019-05-30
WTEIX,NMFQS,Mutual Fund,USD,1988-05-31,2019-05-07
WTEL,,Stock,USD,2003-03-27,2003-08-13
WTER,NASDAQ,Stock,USD,2013-05-28,2019-06-11
WTEXX,NMFQS,Mutual Fund,USD,,
WTFC,NASDAQ,Stock,USD,1998-04-16,2019-06-11
WTFCM,NASDAQ,Stock,USD,2015-07-09,2019-06-11
WTFCW,NASDAQ,Stock,USD,2011-02-09,2018-12-14
WTFNF,OTCMKTS,Stock,USD,2001-01-02,2019-02-27
WTFRX,NMFQS,Mutual Fund,USD,2013-01-02,2019-06-11
WTGRF,OTCMKTS,Stock,USD,1997-07-24,2019-06-11
WTHEF,PINK,Stock,USD,2009-04-15,2018-07-25
WTHN,,Stock,USD,,
WTHRX,NMFQS,Mutual Fund,USD,2013-01-02,2019-06-11
WTHVF,OTCGREY,Stock,USD,2014-07-09,2019-06-11
WTI,NYSE,Stock,USD,2005-01-28,2019-06-11
WTIBX,NMFQS,Mutual Fund,USD,1988-05-31,2019-06-11
WTID,NYSE ARCA,ETF,USD,2017-01-05,2019-06-11
WTIFX,NMFQS,Mutual Fund,USD,1999-12-15,2019-06-11
WTII,PINK,Stock,USD,2017-09-22,2019-06-11
WTIID,PINK,Stock,USD,2018-02-23,2018-03-21
WTIU,NYSE ARCA,ETF,USD,2017-01-05,2019-06-11
WTKN,PINK,Stock,USD,2017-10-03,2019-05-14
WTKWY,PINK,Stock,USD,2007-07-13,2019-06-11
WTLC,PINK,Stock,USD,1994-10-31,2019-06-11
WTLK,,Stock,USD,1999-05-17,1999-11-15
WTLTX,NMFQS,Mutual Fund,USD,1988-05-31,2019-06-11
WTLVX,NMFQS,Mutual Fund,USD,2017-04-07,2019-06-11
WTLXX,NMFQS,Mutual Fund,USD,,
WTM,NYSE,Stock,USD,1986-05-09,2019-06-11
WTMCX,NMFQS,Mutual Fund,USD,1998-09-30,2019-06-11
WTMF,NYSE ARCA,ETF,USD,2011-01-05,2019-06-11
WTMGX,NMFQS,Mutual Fund,USD,1986-07-31,2019-03-26
WTMIX,NMFQS,Mutual Fund,USD,2008-06-24,2019-06-11
WTMVX,NMFQS,Mutual Fund,USD,1988-05-31,2019-06-11
WTMXX,NMFQS,Mutual Fund,USD,,
WTNW,PINK,Stock,USD,2018-08-14,2019-06-11
WTNY,NASDAQ,Stock,USD,,
WTOXX,NMFQS,Mutual Fund,USD,,
WTPXX,NMFQS,Mutual Fund,USD,,
WTR,NYSE,Stock,USD,1987-12-30,2019-06-11
WTRCX,NMFQS,Mutual Fund,USD,1992-09-21,2019-06-11
WTRE,NASDAQ,Stock,USD,2019-03-28,2019-06-11
WTRH,NASDAQ,Stock,USD,2016-08-18,2019-06-11
WTRHW,NASDAQ,Stock,USD,2016-09-07,2019-03-15
WTRIX,NMFQS,Mutual Fund,USD,2013-01-02,2019-06-11
WTRNF,OTCGREY,Stock,USD,2017-04-19,2019-05-22
WTRO,OTCMKTS,Stock,USD,2017-09-26,2019-06-05
WTRRF,OTCGREY,Stock,USD,2019-04-03,2019-04-03
WTRRX,NMFQS,Mutual Fund,USD,2010-07-09,2019-06-11
WTRU,NYSE,Stock,USD,2019-04-18,2019-06-11
WTRX,NYSE ARCA,ETF,USD,2016-08-09,2018-03-29
WTRXX,NMFQS,Mutual Fund,USD,,
WTRZX,NMFQS,Mutual Fund,USD,2005-04-11,2015-10-29
WTS,NYSE,Stock,USD,1986-01-02,2019-06-11
WTSDX,NMFQS,Mutual Fund,USD,2017-01-03,2019-06-11
WTSGX,NMFQS,Mutual Fund,USD,2013-12-23,2019-06-11
WTSHF,PINK,Stock,USD,2006-04-17,2019-06-11
WTSL,,Stock,USD,,
WTSLQ,PINK,Stock,USD,2016-01-04,2016-03-03
WTSLX,NMFQS,Mutual Fund,USD,1999-09-30,2019-03-26
WTSVX,NMFQS,Mutual Fund,USD,2004-12-15,2019-06-11
WTSXX,NMFQS,Mutual Fund,USD,,
WTSZX,NMFQS,Mutual Fund,USD,2016-01-04,2019-06-11
WTT,NYSE,Stock,USD,1993-05-24,2019-06-11
WTTAX,NMFQS,Mutual Fund,USD,2017-01-03,2019-06-11
WTTR,NYSE,Stock,USD,2017-04-21,2019-06-11
WTTRX,NMFQS,Mutual Fund,USD,2013-01-02,2019-06-11
WTUXX,NMFQS,Mutual Fund,USD,,
WTWB,PINK,Stock,USD,2015-03-31,2019-06-11
WTX,,Stock,USD,1999-03-30,2000-08-14
WTXR,OTCMKTS,Stock,USD,2016-01-04,2019-05-28
WTYIX,NMFQS,Mutual Fund,USD,,
WTZ,,Stock,USD,,
WU,NYSE,Stock,USD,2006-10-02,2019-06-11
WUBA,NYSE,Stock,USD,2013-10-31,2019-06-11
WUCXX,NMFQS,Mutual Fund,USD,,
WUHN,PINK,Stock,USD,2006-07-14,2019-06-11
WUMSY,OTCMKTS,Stock,USD,,
WUSA,NYSE ARCA,ETF,USD,2015-07-21,2018-03-16
WUSAX,NMFQS,Mutual Fund,USD,1995-04-28,2019-06-11
WUSBX,NMFQS,Mutual Fund,USD,2018-01-31,2019-06-11
WUSDX,NMFQS,Mutual Fund,USD,2005-04-08,2019-06-11
WUSMX,NMFQS,Mutual Fund,USD,2010-07-30,2019-06-11
WUSRX,NMFQS,Mutual Fund,USD,2018-10-31,2019-06-11
WUSTX,NMFQS,Mutual Fund,USD,2008-07-18,2019-06-11
WUYI,PINK,Stock,USD,2018-08-30,2019-03-06
WVAAX,NMFQS,Mutual Fund,USD,2000-12-15,2017-10-13
WVABX,NMFQS,Mutual Fund,USD,2000-12-15,2017-10-13
WVACX,NMFQS,Mutual Fund,USD,2000-12-15,2017-10-13
WVAIX,NMFQS,Mutual Fund,USD,2015-01-02,2019-06-11
WVALX,NMFQS,Mutual Fund,USD,1986-05-09,2019-06-11
WVAW,PINK,Stock,USD,,
WVAYX,NMFQS,Mutual Fund,USD,2000-12-15,2017-10-13
WVCAX,NMFQS,Mutual Fund,USD,2017-04-28,2019-06-11
WVCCX,NMFQS,Mutual Fund,USD,1996-09-30,2019-06-11
WVCIX,NMFQS,Mutual Fund,USD,2017-04-28,2019-06-11
WVCMY,,Stock,USD,,
WVE,NASDAQ,Stock,USD,2015-11-11,2019-06-11
WVEAX,NMFQS,Mutual Fund,USD,2014-05-30,2016-04-05
WVECX,NMFQS,Mutual Fund,USD,2015-07-13,2016-04-05
WVEIX,NMFQS,Mutual Fund,USD,2014-05-30,2016-04-05
WVFC,NASDAQ,Stock,USD,1993-11-29,2019-06-11
WVLDX,NMFQS,Mutual Fund,USD,2015-11-23,2016-07-22
WVLEX,NMFQS,Mutual Fund,USD,2015-02-02,2016-07-22
WVSAX,NMFQS,Mutual Fund,USD,2013-10-03,2016-05-13
WVSIX,NMFQS,Mutual Fund,USD,2013-10-03,2016-05-13
WVVEF,PINK,Stock,USD,1997-05-14,2019-06-11
WVVI,NASDAQ,Stock,USD,1994-09-15,2019-06-11
WVVIP,NASDAQ,Stock,USD,2016-06-29,2019-06-11
WVWCQ,,Stock,USD,1999-04-15,2007-05-11
WVXI,OTCMKTS,Stock,USD,2001-01-02,2017-12-28
WW,NYSE,Stock,USD,2001-11-15,2019-06-11
WWAV,NYSE,Stock,USD,2012-10-26,2017-07-17
WWAY,NASDAQ,Stock,USD,2009-12-21,2013-02-12
WWCA,,Stock,USD,2001-08-14,2005-05-06
WWCC,PINK,Stock,USD,2017-10-27,2019-06-06
WWCIX,NMFQS,Mutual Fund,USD,2005-04-08,2019-06-11
WWD,NASDAQ,Stock,USD,1996-05-30,2019-06-11
WWDH,OTCGREY,Stock,USD,2003-06-24,2019-05-17
WWE,NYSE,Stock,USD,1999-10-19,2019-06-11
WWEAX,NMFQS,Mutual Fund,USD,2013-01-02,2019-06-11
WWEMX,NMFQS,Mutual Fund,USD,2013-01-02,2019-06-11
WWEXF,PINK,Stock,USD,2008-12-08,2017-12-29
WWGDX,NMFQS,Mutual Fund,USD,2013-01-02,2017-08-09
WWGEX,NMFQS,Mutual Fund,USD,2013-01-02,2019-02-01
WWHYX,NMFQS,Mutual Fund,USD,2015-01-02,2019-06-11
WWIAX,NMFQS,Mutual Fund,USD,2007-12-31,2019-06-11
WWIDX,NMFQS,Mutual Fund,USD,2001-12-31,2019-06-11
WWII,PINK,Stock,USD,2006-06-13,2019-06-07
WWIN,NASDAQ,Stock,USD,2010-04-06,2012-12-11
WWIN1,,Stock,USD,,
WWIO,PINK,Stock,USD,2017-10-24,2019-06-11
WWIOX,NMFQS,Mutual Fund,USD,2016-01-04,2019-06-11
WWLAX,NMFQS,Mutual Fund,USD,2008-01-02,2019-06-11
WWLNF,OTCGREY,Stock,USD,2016-07-22,2019-06-04
WWMDX,NMFQS,Mutual Fund,USD,2005-04-08,2016-07-22
WWMSX,NMFQS,Mutual Fund,USD,2006-08-31,2016-07-22
WWNG,OTCBB,Stock,USD,2007-07-13,2019-05-15
WWNPX,NMFQS,Mutual Fund,USD,1999-12-31,2019-06-11
WWNTF,PINK,Stock,USD,2009-07-02,2019-06-11
WWNTY,PINK,Stock,USD,2009-03-23,2019-04-29
WWOBX,NMFQS,Mutual Fund,USD,1995-01-03,2017-03-03
WWOCX,NMFQS,Mutual Fund,USD,1998-12-15,2019-06-11
WWOIX,NMFQS,Mutual Fund,USD,2012-08-08,2019-06-11
WWOTX,NMFQS,Mutual Fund,USD,,
WWPW,PINK,Stock,USD,2006-03-29,2019-06-07
WWR,NASDAQ,Stock,USD,2017-08-22,2019-06-11
WWRL,OTCBB,Stock,USD,2016-02-22,2019-06-06
WWSAX,NMFQS,Mutual Fund,USD,2001-11-26,2019-06-11
WWSCX,NMFQS,Mutual Fund,USD,2001-11-26,2019-06-11
WWSG,PINK,Stock,USD,2017-09-28,2019-06-11
WWSIX,NMFQS,Mutual Fund,USD,2008-01-11,2019-06-11
WWST,PINK,Stock,USD,2011-03-22,2019-04-11
WWTCX,NMFQS,Mutual Fund,USD,2002-12-26,2019-06-11
WWTFX,NMFQS,Mutual Fund,USD,2008-03-31,2019-06-11
WWTH,OTCMKTS,Stock,USD,2011-07-18,2019-06-11
WWTIX,NMFQS,Mutual Fund,USD,2017-01-03,2019-06-11
WWTRQ,,Stock,USD,2001-06-28,2005-02-11
WWW,NYSE,Stock,USD,1984-12-18,2019-06-11
WWWEX,NMFQS,Mutual Fund,USD,1999-12-31,2019-06-11
WWWFX,NMFQS,Mutual Fund,USD,1996-10-21,2019-06-11
WWWW,NASDAQ,Stock,USD,2005-11-03,2015-11-09
WWWW1,,Stock,USD,,
WWY,,Stock,USD,,
WX,NYSE,Stock,USD,2007-08-15,2015-12-10
WXH,,Stock,USD,,
WXIBF,OTCGREY,Stock,USD,2004-10-27,2019-06-10
WXMN,PINK,Stock,USD,1994-10-31,2019-06-11
WXS,NYSE,Stock,USD,,
WXXWY,PINK,Stock,USD,2017-12-18,2019-06-11
WY,NYSE,Stock,USD,1973-05-03,2019-06-11
WYABX,NMFQS,Mutual Fund,USD,1995-06-19,2017-10-13
WYASX,NMFQS,Mutual Fund,USD,1995-09-12,2018-02-23
WYCBX,NMFQS,Mutual Fund,USD,2018-01-31,2019-06-11
WYCC,PINK,Stock,USD,2013-02-27,2018-12-14
WYDE,BATS,ETF,USD,2014-08-07,2019-06-11
WYDM,OTCBB,Stock,USD,2012-08-02,2017-09-18
WYE,OTCMKTS,Stock,USD,,
WYG,,Stock,USD,,
WYGPF,PINK,Stock,USD,2007-07-16,2019-06-11
WYGPY,PINK,Stock,USD,2009-09-29,2019-06-11
WYHIX,NMFQS,Mutual Fund,USD,1995-07-31,2018-02-23
WYIG,NASDAQ,Stock,USD,2015-12-29,2018-02-06
WYIGU,NASDAQ,Stock,USD,2015-07-24,2018-02-06
WYIGW,NASDAQ,Stock,USD,2015-12-30,2018-02-06
WYMBX,NMFQS,Mutual Fund,USD,2016-06-14,2017-10-13
WYMHX,NMFQS,Mutual Fund,USD,1998-12-30,2019-06-11
WYN,NYSE,Stock,USD,2006-07-19,2018-05-31
WYND,NYSE,Stock,USD,2006-07-19,2019-06-11
WYNE,,Stock,USD,,
WYNMF,PINK,Stock,USD,2009-11-10,2019-06-11
WYNMY,PINK,Stock,USD,2010-08-02,2019-06-11
WYNN,NASDAQ,Stock,USD,2002-10-25,2019-06-11
WYNT,,Stock,USD,1999-03-19,2000-08-10
WYPH,OTCMKTS,Stock,USD,2017-11-16,2019-05-17
WYPT,,Stock,USD,,
WYSCX,NMFQS,Mutual Fund,USD,2012-08-07,2018-12-20
WYTMX,NMFQS,Mutual Fund,USD,2000-03-31,2018-11-02
WYY,NYSE,Stock,USD,1998-05-19,2019-06-11
WZENY,PINK,Stock,USD,2010-07-08,2019-06-11
WZGRF,PINK,Stock,USD,2007-11-08,2017-08-04
WZR,,Stock,USD,2001-08-14,2004-05-14
WZZAF,PINK,Stock,USD,2017-10-05,2019-06-05
WZZZY,OTCMKTS,Stock,USD,2017-11-01,2019-04-23
X,NYSE,Stock,USD,1991-04-12,2019-06-11
XAARF,OTCMKTS,Stock,USD,2017-11-29,2019-03-04
XABEX,NMFQS,Mutual Fund,USD,2015-08-06,2018-04-27
XACPX,NMFQS,Mutual Fund,USD,2011-05-13,2019-06-11
XACT,,Stock,USD,,
XACVX,NMFQS,Mutual Fund,USD,2015-05-26,2019-06-11
XADCX,NMFQS,Mutual Fund,USD,2012-11-28,2019-06-11
XADEX,NMFQS,Mutual Fund,USD,1999-05-14,2019-06-11
XAEFX,NMFQS,Mutual Fund,USD,2007-01-31,2019-06-11
XAFBX,NMFQS,Mutual Fund,USD,2002-02-26,2019-06-11
XAFTX,NMFQS,Mutual Fund,USD,2011-03-02,2019-06-11
XAGCX,NMFQS,Mutual Fund,USD,2007-06-05,2019-01-10
XAGDX,NMFQS,Mutual Fund,USD,2006-08-09,2019-06-11
XAIFX,NMFQS,Mutual Fund,USD,2013-02-28,2019-06-11
XAKPX,NMFQS,Mutual Fund,USD,2002-02-26,2019-06-11
XALL,PINK,Stock,USD,2016-04-20,2019-06-11
XAN,NYSE,Stock,USD,2006-02-07,2019-06-11
XAN-P-C,NYSE,Stock,USD,2014-06-06,2019-06-11
XANAF,OTCMKTS,Stock,USD,2012-12-27,2019-02-19
XAODX,NMFQS,Mutual Fund,USD,2007-01-30,2019-06-11
XAOHX,NMFQS,Mutual Fund,USD,,
XAOKX,NMFQS,Mutual Fund,USD,,
XAPBX,NMFQS,Mutual Fund,USD,2002-01-16,2019-04-11
XAPFX,NMFQS,Mutual Fund,USD,2007-08-15,2019-05-24
XAR,NYSE ARCA,ETF,USD,2011-09-29,2019-06-11
XASAX,NMFQS,Mutual Fund,USD,,
XASGX,NMFQS,Mutual Fund,USD,1999-05-11,2019-06-11
XAUMF,PINK,Stock,USD,2015-07-14,2019-06-11
XAVKX,NMFQS,Mutual Fund,USD,2003-09-10,2019-06-11
XAWFX,NMFQS,Mutual Fund,USD,1999-04-05,2019-06-11
XAWPX,NMFQS,Mutual Fund,USD,2007-05-04,2019-06-11
XBAFX,NMFQS,Mutual Fund,USD,2003-05-23,2019-06-11
XBBFX,NMFQS,Mutual Fund,USD,2003-05-23,2019-06-11
XBBKX,NMFQS,Mutual Fund,USD,2003-05-22,2019-06-11
XBBNX,NMFQS,Mutual Fund,USD,2010-08-27,2019-06-11
XBCRX,NMFQS,Mutual Fund,USD,2011-03-31,2019-06-11
XBCVX,NMFQS,Mutual Fund,USD,2014-01-21,2019-06-11
XBDJX,NMFQS,Mutual Fund,USD,2005-10-05,2019-06-11
XBFKX,NMFQS,Mutual Fund,USD,2003-05-23,2019-06-11
XBFOX,NMFQS,Mutual Fund,USD,2003-10-17,2019-06-11
XBFYX,NMFQS,Mutual Fund,USD,2003-05-23,2019-06-11
XBFZX,NMFQS,Mutual Fund,USD,2003-05-22,2019-06-11
XBGBX,NMFQS,Mutual Fund,USD,2012-09-28,2019-06-11
XBGHX,NMFQS,Mutual Fund,USD,2012-12-04,2019-06-11
XBGIOX,NASDAQ,Mutual Fund,USD,,
XBGIX,NMFQS,Mutual Fund,USD,2017-03-15,2019-06-11
XBGRX,NMFQS,Mutual Fund,USD,2005-02-03,2019-06-11
XBGTX,NMFQS,Mutual Fund,USD,2005-01-25,2019-06-11
XBGYX,NMFQS,Mutual Fund,USD,2007-06-01,2019-06-11
XBHKX,NMFQS,Mutual Fund,USD,2003-08-27,2019-06-11
XBHLX,NMFQS,Mutual Fund,USD,2008-01-31,2017-08-24
XBHVX,NMFQS,Mutual Fund,USD,2003-05-23,2019-06-11
XBI,NYSE ARCA,ETF,USD,2006-02-06,2019-06-11
XBIFX,NMFQS,Mutual Fund,USD,2015-09-02,2019-06-11
XBIO,NASDAQ,Stock,USD,2013-10-11,2019-06-11
XBIT,NASDAQ,Stock,USD,2015-04-15,2019-06-11
XBITX,NMFQS,Mutual Fund,USD,2013-02-28,2019-06-11
XBJZX,NMFQS,Mutual Fund,USD,2003-05-22,2019-02-12
XBKKX,NMFQS,Mutual Fund,USD,2003-10-17,2019-06-11
XBKNX,NMFQS,Mutual Fund,USD,2003-05-22,2019-06-11
XBKS,NASDAQ,Stock,USD,2004-07-09,2017-12-29
XBKS1,,Stock,USD,,
XBKTX,NMFQS,Mutual Fund,USD,2003-05-23,2019-06-11
XBLEX,NMFQS,Mutual Fund,USD,2003-05-23,2019-06-11
XBLHX,NMFQS,Mutual Fund,USD,2003-05-22,2019-02-12
XBLJX,NMFQS,Mutual Fund,USD,2003-05-23,2019-01-10
XBLWX,NMFQS,Mutual Fund,USD,2003-10-01,2019-06-11
XBMEX,NMFQS,Mutual Fund,USD,2005-05-02,2019-06-11
XBNJX,NMFQS,Mutual Fund,USD,2003-05-22,2019-01-10
XBNYX,NMFQS,Mutual Fund,USD,2003-05-22,2019-06-11
XBOEX,NMFQS,Mutual Fund,USD,2005-07-05,2019-06-11
XBOR,PINK,Stock,USD,2007-11-21,2019-06-11
XBPKX,NMFQS,Mutual Fund,USD,2003-05-22,2019-02-12
XBQHX,NMFQS,Mutual Fund,USD,2003-05-22,2019-06-11
XBSDX,NMFQS,Mutual Fund,USD,2003-05-22,2019-06-11
XBSEX,NMFQS,Mutual Fund,USD,2003-05-22,2019-06-11
XBSLX,NMFQS,Mutual Fund,USD,2010-06-14,2019-06-11
XBSTX,NMFQS,Mutual Fund,USD,2014-11-03,2019-06-11
XBTAX,NMFQS,Mutual Fund,USD,2006-03-24,2019-06-11
XBTOX,NMFQS,Mutual Fund,USD,2000-05-24,2019-06-11
XBTTX,NMFQS,Mutual Fund,USD,2012-08-31,2019-06-11
XBTZX,NMFQS,Mutual Fund,USD,2007-01-23,2019-06-11
XBUIX,NMFQS,Mutual Fund,USD,2011-11-28,2019-06-11
XBUY,NYSE ARCA,ETF,USD,2019-01-30,2019-06-11
XBWGX,NMFQS,Mutual Fund,USD,2012-03-28,2019-06-11
XBXMX,NMFQS,Mutual Fund,USD,2015-02-24,2019-06-11
XBYMX,NMFQS,Mutual Fund,USD,2003-05-22,2019-06-11
XBZMX,NMFQS,Mutual Fund,USD,2003-05-23,2019-06-11
XC,,Stock,USD,,
XCAFX,NMFQS,Mutual Fund,USD,2007-08-15,2019-06-11
XCAN,PINK,Stock,USD,2017-09-28,2019-06-11
XCAPX,NMFQS,Mutual Fund,USD,2010-03-08,2019-06-11
XCBAX,NMFQS,Mutual Fund,USD,2013-06-28,2019-02-25
XCBFX,NMFQS,Mutual Fund,USD,2017-02-01,2019-06-11
XCBHX,NMFQS,Mutual Fund,USD,2017-07-06,2019-06-11
XCCAX,NMFQS,Mutual Fund,USD,2001-03-06,2019-06-11
XCCDX,NMFQS,Mutual Fund,USD,2015-04-01,2019-06-11
XCED,,Stock,USD,1999-01-15,2001-04-16
XCEEX,NMFQS,Mutual Fund,USD,1998-12-11,2019-06-11
XCEM,NYSE ARCA,ETF,USD,2015-09-02,2019-06-11
XCEMX,NMFQS,Mutual Fund,USD,2010-06-25,2019-06-11
XCENX,NMFQS,Mutual Fund,USD,2013-09-26,2019-06-11
XCEVX,NMFQS,Mutual Fund,USD,2003-03-26,2019-06-11
XCGOX,NMFQS,Mutual Fund,USD,2005-10-27,2019-06-11
XCHIX,NMFQS,Mutual Fund,USD,2002-07-01,2019-06-11
XCHWX,NMFQS,Mutual Fund,USD,2007-06-29,2019-06-11
XCHYX,NMFQS,Mutual Fund,USD,2003-06-04,2019-06-11
XCIFX,NMFQS,Mutual Fund,USD,2001-04-25,2019-06-11
XCIIX,NMFQS,Mutual Fund,USD,2004-05-03,2019-06-11
XCIKX,NMFQS,Mutual Fund,USD,2000-02-22,2019-06-11
XCIT,,Stock,USD,,
XCLK,PINK,Stock,USD,2017-09-25,2019-05-13
XCLL,PINK,Stock,USD,2011-09-23,2019-06-11
XCLMX,NMFQS,Mutual Fund,USD,2011-07-13,2019-06-11
XCLT,,Stock,USD,,
XCMUX,NMFQS,Mutual Fund,USD,2001-04-25,2019-06-11
XCO,NYSE,Stock,USD,2006-02-09,2017-12-26
XCOM,NASDAQ,ETF,USD,2019-01-16,2019-06-11
XCOM1,,Stock,USD,,
XCOMQ,PINK,Stock,USD,2016-01-04,2019-06-11
XCOO,PINK,Stock,USD,2017-12-27,2018-01-16
XCOOQ,PINK,Stock,USD,2017-12-27,2019-06-11
XCPL,PINK,Stock,USD,2017-09-22,2019-06-11
XCPT,OTCGREY,Stock,USD,2017-10-10,2019-05-22
XCRA,NASDAQ,Stock,USD,1990-03-26,2018-10-01
XCRFX,NMFQS,Mutual Fund,USD,2011-07-13,2019-06-11
XCRP,PINK,Stock,USD,2008-10-21,2019-06-11
XCSQX,NMFQS,Mutual Fund,USD,2004-04-15,2019-06-11
XCTGF,OTCMKTS,Stock,USD,2017-10-05,2018-02-16
XCTRX,NMFQS,Mutual Fund,USD,2012-06-27,2019-06-11
XCUR,OTCQB,Stock,USD,2018-05-22,2019-06-11
XCWPX,NMFQS,Mutual Fund,USD,2017-02-01,2019-05-08
XCXEX,NMFQS,Mutual Fund,USD,2001-04-25,2019-06-11
XCXHX,NMFQS,Mutual Fund,USD,2001-04-25,2019-06-11
XDBLX,NMFQS,Mutual Fund,USD,2012-01-27,2019-06-11
XDCFX,NMFQS,Mutual Fund,USD,2018-01-16,2019-06-11
XDDFX,NMFQS,Mutual Fund,USD,2007-11-13,2019-06-11
XDEWX,NMFQS,Mutual Fund,USD,2007-10-29,2019-06-11
XDFPX,NMFQS,Mutual Fund,USD,2013-05-29,2019-06-11
XDHFX,NMFQS,Mutual Fund,USD,1999-02-26,2019-06-11
XDHGX,NMFQS,Mutual Fund,USD,2006-11-27,2018-03-19
XDHYX,NMFQS,Mutual Fund,USD,2001-09-05,2019-06-11
XDIAX,NMFQS,Mutual Fund,USD,2015-02-24,2019-06-11
XDIV,NYSE ARCA,ETF,USD,2018-02-06,2019-06-11
XDMBX,NMFQS,Mutual Fund,USD,2013-04-30,2019-06-11
XDMFX,NMFQS,Mutual Fund,USD,1999-02-26,2019-06-11
XDMOX,NMFQS,Mutual Fund,USD,2010-03-04,2019-06-11
XDNIX,NMFQS,Mutual Fund,USD,1998-11-19,2019-06-11
XDNPX,NMFQS,Mutual Fund,USD,2007-01-31,2019-06-11
XDPGX,NMFQS,Mutual Fund,USD,2011-08-19,2019-06-11
XDRAX,NMFQS,Mutual Fund,USD,2015-03-31,2017-09-22
XDSEX,NMFQS,Mutual Fund,USD,2014-07-07,2019-06-11
XDSLD,PINK,Stock,USD,2017-09-22,2019-06-11
XDSLX,NMFQS,Mutual Fund,USD,2013-04-26,2019-06-11
XDSMX,NMFQS,Mutual Fund,USD,1999-02-26,2019-06-11
XDSUX,NMFQS,Mutual Fund,USD,1999-03-22,2019-06-11
XDTFX,NMFQS,Mutual Fund,USD,2005-07-08,2019-06-11
XDUCX,NMFQS,Mutual Fund,USD,1998-11-19,2019-06-11
XEADX,NMFQS,Mutual Fund,USD,2003-03-20,2019-06-11
XEBEF,OTCGREY,Stock,USD,2006-05-19,2019-06-11
XEC,NYSE,Stock,USD,2002-09-25,2019-06-11
XECCX,NMFQS,Mutual Fund,USD,2015-03-31,2018-10-08
XECFX,NMFQS,Mutual Fund,USD,2012-08-31,2019-06-11
XEDDX,NMFQS,Mutual Fund,USD,2007-08-15,2019-06-11
XEDFX,NMFQS,Mutual Fund,USD,2010-12-31,2019-06-11
XEDIX,NMFQS,Mutual Fund,USD,2012-10-26,2019-06-11
XEEAX,NMFQS,Mutual Fund,USD,1998-12-11,2019-06-11
XEFFX,NMFQS,Mutual Fund,USD,2013-06-28,2019-06-11
XEFLX,NMFQS,Mutual Fund,USD,2017-10-03,2019-06-11
XEFRX,NMFQS,Mutual Fund,USD,2004-01-05,2019-06-11
XEFTX,NMFQS,Mutual Fund,USD,2004-07-16,2019-06-11
XEGFX,NMFQS,Mutual Fund,USD,2005-10-31,2019-06-11
XEGIX,NMFQS,Mutual Fund,USD,2015-06-23,2019-06-11
XEHIX,NMFQS,Mutual Fund,USD,2003-07-31,2019-06-11
XEHTX,NMFQS,Mutual Fund,USD,2016-06-06,2019-06-11
XEIAX,NMFQS,Mutual Fund,USD,2003-03-26,2018-12-20
XEIMX,NMFQS,Mutual Fund,USD,2003-03-26,2019-06-11
XEIOX,NMFQS,Mutual Fund,USD,2003-03-26,2019-06-11
XEIPX,NMFQS,Mutual Fund,USD,2003-03-26,2019-06-11
XEIVX,NMFQS,Mutual Fund,USD,2003-03-26,2019-04-04
XEL,NASDAQ,Stock,USD,1985-09-24,2019-06-11
XELA,NASDAQ,Stock,USD,2015-03-09,2019-06-11
XELAU,PINK,Stock,USD,2015-01-16,2019-05-20
XELAW,PINK,Stock,USD,2015-03-27,2019-06-05
XELB,NASDAQ,Stock,USD,2001-05-07,2019-06-11
XEMDX,NMFQS,Mutual Fund,USD,2002-08-06,2019-06-11
